userID,A,B
17302,37787,15891
17303,21681,178788
17304,27660,12390
17305,42957,80202
17306,13003,25820
17307,78543,13958
17308,92602,9905
17309,10515,18939
17310,21681,26616
17311,56106,37830
17312,83,74623
17313,21681,18942
17314,14496,558
17315,14754,33074
17316,54634,17083
17317,86690,5186
17318,11366,15585
17319,1104,72024
17320,63447,48256
17321,174518,117226
17322,3943,67667
17323,195238,100674
17324,23337,3070
17325,219186,125100
17326,111718,875016
17327,76787,12102
17328,8769,20427
17329,31916,54403
17330,4462,2616
17331,34880,29560
17332,12868,8561
17333,134704,15891
17334,90669,93604
17335,25855,10950
17336,92058,30171
17337,2390,389
17338,548,18922
17339,6299,54182
17340,5436,3546
17341,3837,24207
17342,9362,2285
17343,8431,1657
17344,4546,8171
17345,12368,4531
17346,34568,21718
17347,5386,17285
17348,14421,3957
17349,12159,9925
17350,1314,3546
17351,6785,13276
17352,1299,806
17353,13284,3968
17354,50776,10843
17355,2031,1835
17356,1619,1808
17357,90,6138
17358,14421,54268
17359,131023,7221
17360,15521,3626
17361,2434,5566
17362,18084,6331
17363,14468,12451
17364,18372,7376
17365,19172,659
17366,20149,9427
17367,2595,237
17368,11171,12524
17369,13627,14964
17370,2726,1213
17371,78096,9801
17372,2645,7013
17373,5096,33245
17374,344316,136733
17375,3597,1050
17376,17757,11185
17377,704,7093
17378,10047,5828
17379,71557,27570
17380,8861,3652
17381,11353,56862
17382,1392,714
17383,61382,15960
17384,11873,22429
17385,14134,31321
17386,5223,2692
17387,7685,1789
17388,13,13759
17389,7280,273
17390,5867,47808
17391,3471,44525
17392,1793,12524
17393,1410,747
17394,15470,6060
17395,29595,40334
17396,3802,42631
17397,5493,13733
17398,2060,18225
17399,3531,10854
17400,18058,13759
17401,35761,14177
17402,431,2800
17403,36044,1892
17404,21681,6892
17405,11531,16074
17406,250,9427
17407,172535,16899
17408,27678,15495
17409,9661,1892
17410,25178,5633
17411,29545,26969
17412,19275,47950
17413,21733,878
17414,6799,13683
17415,102266,11671
17416,56286,119087
17417,24272,24276
17418,6959,3546
17419,95570,8741
17420,14599,14778
17421,21681,54223
17422,42800,18665
17423,7344,4434
17424,18085,95410
17425,10047,12059
17426,36806,4235
17427,36447,12189
17428,13393,13804
17429,8451,6949
17430,2291,673
17431,6749,13759
17432,1714,15033
17433,13434,478
17434,47919,21118
17435,630,2039
17436,2289,72812
17437,98102,5142
17438,21681,49874
17439,27553,49011
17440,63201,56956
17441,3867,20187
17442,3984,6804
17443,17741,75192
17444,7788,11872
17445,62379,18298
17446,12608,100067
17447,4592,59757
17448,62233,6779
17449,20144,3494
17450,44202,18093
17451,36339,10908
17452,20827,19482
17453,31545,25084
17454,10916,12362
17455,1790,7163
17456,4383,25959
17457,5138,28091
17458,7948,36453
17459,21681,1150
17460,18692,26857
17461,7873,30171
17462,104454,24951
17463,3964,328
17464,16999,45057
17465,58128,18152
17466,47896,75916
17467,98258,38761
17468,70422,36320
17469,3371,437858
17470,66818,22364
17471,284260,130069
17472,2512,4091
17473,72474,102852
17474,801,2471
17475,18489,63344
17476,28555,10843
17477,112490,29572
17478,6831,26011
17479,68763,37379
17480,200362,17268
17481,76419,65644
17482,31810,34973
17483,192642,34959
17484,49438,37839
17485,29211,8150
17486,29211,15891
17487,8802,1833
17488,8460,8821
17489,18163,16329
17490,29211,85087
17491,18692,26857
17492,58256,39668
17493,34284,16394
17494,34880,166764
17495,9320,9844
17496,109696,65358
17497,33507,366
17498,31981,85732
17499,6301,32986
17500,48152,14745
17501,26031,53789
17502,8375,96068
17503,4657,14332
17504,30165,156526
17505,3802,15514
17506,546,13189
17507,25101,366
17508,70418,37379
17509,1162,36690
17510,6587,18988
17511,6070,1469
17512,3984,2090
17513,216181,47587
17514,2262,15588
17515,56665,4046
17516,7718,3546
17517,9648,4134
17518,4900,33458
17519,251225,87997
17520,34880,5121
17521,17567,1024
17522,3048,30144
17523,8630,12390
17524,31353,28098
17525,74218,24728
17526,4900,33458
17527,25023,13435
17528,4980,52020
17529,12155,77760
17530,25131,101906
17531,3812,37830
17532,5100,106401
17533,29306,1433
17534,34885,19743
17535,12280,18331
17536,121159,74623
17537,24607,12456
17538,36215,2160
17539,111733,39979
17540,71872,101068
17541,216149,74623
17542,67790,25550
17543,81827,15891
17544,2928,3546
17545,62429,137315
17546,12357,5822
17547,6866,7602
17548,5669,8878
17549,36339,75560
17550,23337,71020
17551,2926,7848
17552,13316,4643
17553,33711,23438
17554,58256,39668
17555,1790,11978
17556,70664,138468
17557,19870,5938
17558,48090,5887
17559,63919,976
17560,18163,16329
17561,25597,126314
17562,242789,80369
17563,1247,3155
17564,74981,44685
17565,20601,15552
17566,81923,35474
17567,15434,4626
17568,12281,10218
17569,46689,13974
17570,12818,17605
17571,21097,166938
17572,13892,71291
17573,61269,15861
17574,87973,27083
17575,5022,89502
17576,8935,17122
17577,36044,1723
17578,76945,14924
17579,5049,3546
17580,806,8855
17581,23024,17165
17582,42730,12740
17583,24075,11095
17584,51522,22517
17585,21780,30018
17586,7938,49440
17587,134,14987
17588,7049,4925
17589,36339,30176
17590,9716,20405
17591,14341,6459
17592,69265,115993
17593,25701,151560
17594,33399,24364
17595,47288,60501
17596,24316,13958
17597,6635,37830
17598,21681,21215
17599,1162,25962
17600,4891,20649
17601,13003,12074
17602,2026,2520
17603,18954,2948
17604,24607,523
17605,5844,46730
17606,23289,46120
17607,4078,30186
17608,61382,75208
17609,2368,5938
17610,13831,15891
17611,10541,3302
17612,21681,51570
17613,37592,5142
17614,114423,24348
17615,103579,22517
17616,31251,15891
17617,280068,117226
17618,24130,117226
17619,22893,117226
17620,15893,117226
17621,156851,378964
17622,23337,22453
17623,4958,13981
17624,13835,9706
17625,46439,976
17626,1790,9869
17627,8016,135321
17628,65240,48122
17629,110905,34959
17630,3756,50183
17631,31545,603
17632,3051,6331
17633,8646,128784
17634,65240,48122
17635,21747,9080
17636,21185,3546
17637,199326,8307
17638,143131,15891
17639,25417,68491
17640,11901,15871
17641,53014,6965
17642,40671,1667
17643,211235,9995
17644,30825,34709
17645,14404,42984
17646,81447,5908
17647,356379,147825
17648,167552,20405
17649,69549,12110
17650,240,8742
17651,9528,1763
17652,34880,260783
17653,3849,2375
17654,34880,1680
17655,15060,92010
17656,36981,5003
17657,5157,2723
17658,9367,1210
17659,66906,12110
17660,13933,18988
17661,4495,1814
17662,1533,60187
17663,17246,45754
17664,31545,20405
17665,61626,56026
17666,42136,22547
17667,17920,3044
17668,200777,138468
17669,6704,5536
17670,11889,5512
17671,19605,9081
17672,16847,69558
17673,7916,7004
17674,11287,4783
17675,33813,29572
17676,16620,73943
17677,10928,2692
17678,3083,1830
17679,103579,25200
17680,262339,43956
17681,24353,29545
17682,59569,13754
17683,59733,90844
17684,249748,20405
17685,17816,16521
17686,48646,92996
17687,18044,66650
17688,40760,10685
17689,110905,65232
17690,21532,49224
17691,10557,35604
17692,235670,216701
17693,20260,38264
17694,2868,31609
17695,14170,22284
17696,1959,1180
17697,28277,3546
17698,3965,255
17699,5927,3805
17700,3666,423
17701,34880,91940
17702,121279,162593
17703,5186,13367
17704,32588,93575
17705,9648,5817
17706,18005,120324
17707,42428,25976
17708,12729,19940
17709,42312,41800
17710,141026,29572
17711,23299,2342
17712,59472,57257
17713,15324,16796
17714,90289,65496
17715,31248,53840
17716,4630,34690
17717,25952,6923
17718,10541,22075
17719,13003,209
17720,11843,28747
17721,119886,6442
17722,70152,36262
17723,5734,20427
17724,44331,3461
17725,79072,9592
17726,43152,19095
17727,16045,37518
17728,34880,66440
17729,1790,326
17730,59472,217963
17731,26300,37830
17732,20250,349381
17733,197910,30256
17734,18098,11671
17735,33711,11094
17736,62198,3782
17737,5649,16754
17738,9774,10537
17739,16641,73162
17740,6425,14686
17741,107808,19341
17742,45343,206473
17743,31545,11344
17744,21681,5364
17745,31810,27595
17746,5441,26602
17747,25067,1224
17748,2043,904
17749,43830,8895
17750,29211,6965
17751,34880,19665
17752,16073,72812
17753,61582,13958
17754,1404,65307
17755,66012,12510
17756,9715,239
17757,33602,19017
17758,58633,37830
17759,39593,28018
17760,2120,4123
17761,25417,14837
17762,13933,5448
17763,30085,6331
17764,6196,751
17765,5343,5003
17766,13382,12110
17767,29522,41838
17768,7334,10104
17769,50286,11720
17770,13003,59699
17771,18942,97825
17772,100471,221846
17773,779,1841
17774,8678,105061
17775,1094,34069
17776,89,17803
17777,43652,4657
17778,103579,65988
17779,19781,12980
17780,256439,336759
17781,34688,8337
17782,12969,6688
17783,31981,4232
17784,48446,8318
17785,107987,5804
17786,379352,559932
17787,52796,46607
17788,12516,3199
17789,245735,112883
17790,13696,21562
17791,25417,15060
17792,69536,27290
17793,1965,184
17794,13509,1495
17795,5927,25550
17796,7309,11850
17797,20551,37253
17798,21681,10194
17799,14493,24534
17800,6737,6331
17801,25490,113236
17802,33218,460
17803,21912,11403
17804,24550,720
17805,8890,26134
17806,15679,2311
17807,10051,13474
17808,38340,40454
17809,3932,3931
17810,3647,791
17811,47846,5936
17812,37850,19921
17813,6973,23776
17814,32892,2353
17815,28431,18050
17816,363,23624
17817,3126,9489
17818,29670,1841
17819,7187,1591
17820,20807,24117
17821,45186,7276
17822,32088,18010
17823,333,3546
17824,3248,9492
17825,6973,19864
17826,12288,26021
17827,124429,51485
17828,60805,4968
17829,3531,68437
17830,31545,25084
17831,7094,493
17832,15739,15484
17833,5000,8416
17834,15428,10505
17835,3503,10685
17836,10856,12234
17837,103,1394
17838,2136,5317
17839,30869,17151
17840,96289,13555
17841,2010,25835
17842,1739,4323
17843,11375,51680
17844,9237,93918
17845,4417,9044
17846,27182,170
17847,3746,5334
17848,166295,43813
17849,5411,1655
17850,40088,1872
17851,3531,2229
17852,15537,74960
17853,10541,1391
17854,11299,27602
17855,75844,67097
17856,25490,103660
17857,3932,16336
17858,86277,11150
17859,37710,15387
17860,15263,7524
17861,3336,16048
17862,6209,8197
17863,37842,6581
17864,5429,7389
17865,954,18532
17866,585,9334
17867,15381,4323
17868,3336,16048
17869,42337,22886
17870,17246,29325
17871,21064,117795
17872,59401,157129
17873,9552,23785
17874,11130,14276
17875,1479,8759
17876,132687,27290
17877,58339,253100
17878,12412,15891
17879,24031,17590
17880,10985,6945
17881,5673,2614
17882,34880,45057
17883,5151,3962
17884,74007,256301
17885,103,14778
17886,63321,13531
17887,18036,15891
17888,35981,27481
17889,45821,12217
17890,89616,3420
17891,55417,8343
17892,6289,1841
17893,17757,7670
17894,26918,54068
17895,6379,8150
17896,31490,6938
17897,61769,18988
17898,628,5078
17899,1790,1062
17900,40749,39668
17901,439,39668
17902,15678,27290
17903,45361,22995
17904,85893,6965
17905,28737,18341
17906,12412,16743
17907,57472,20759
17908,87950,19114
17909,36084,41752
17910,8940,720
17911,6186,12217
17912,143188,78223
17913,40125,151341
17914,21681,44091
17915,8550,88690
17916,141026,77884
17917,142449,22266
17918,1488,28386
17919,8025,27926
17920,16656,49945
17921,52840,2975
17922,40560,39668
17923,8051,15294
17924,180027,69555
17925,13996,10274
17926,20676,214
17927,188620,1225
17928,14003,29572
17929,26250,13259
17930,5505,29572
17931,167022,195610
17932,77442,20059
17933,17981,35290
17934,34210,16665
17935,11130,15164
17936,4952,8123
17937,1839,6965
17938,23730,22886
17939,10946,13189
17940,14627,2111
17941,18802,18070
17942,172231,12217
17943,240793,10747
17944,69,9410
17945,166176,3317
17946,59473,2942
17947,13003,43748
17948,39030,33618
17949,27687,35676
17950,459562,116314
17951,37097,24964
17952,33711,25162
17953,97248,46461
17954,49819,8150
17955,24100,20010
17956,16492,273215
17957,21064,16642
17958,26664,47784
17959,49181,17518
17960,16255,14518
17961,141026,215138
17962,64847,262753
17963,5588,8501
17964,13862,24196
17965,4078,145
17966,2970,5976
17967,110,4278
17968,40369,125117
17969,19759,31373
17970,42316,61226
17971,64598,246336
17972,3996,5263
17973,34049,26513
17974,47969,25329
17975,21607,51017
17976,12986,2436
17977,174560,39376
17978,59472,47989
17979,5650,55117
17980,7094,202
17981,6338,82435
17982,3802,1180
17983,56226,20059
17984,12719,11650
17985,103,18456
17986,14097,15219
17987,6123,20417
17988,13382,46867
17989,3051,15606
17990,30259,91
17991,1542,3546
17992,6186,6965
17993,26574,8027
17994,62198,157129
17995,18233,29572
17996,728,6307
17997,13580,363
17998,68973,35030
17999,2666,22412
18000,47969,25329
18001,61925,31523
18002,9237,977
18003,315900,5144
18004,26615,425566
18005,235854,39668
18006,83792,6557
18007,59460,36616
18008,41073,6802
18009,32285,157559
18010,25178,57790
18011,103579,16733
18012,10536,13863
18013,37863,49148
18014,2585,21854
18015,28149,13681
18016,72621,18137
18017,47186,23116
18018,5496,6779
18019,202,4298
18020,97013,12217
18021,23285,70156
18022,52980,45573
18023,3314,5731
18024,56030,3420
18025,45821,21413
18026,14421,33332
18027,8329,1841
18028,21681,22687
18029,49181,112594
18030,22944,22453
18031,38943,34511
18032,3083,37473
18033,74654,96068
18034,224069,108377
18035,37669,43226
18036,247480,365786
18037,35981,22661
18038,1559,3944
18039,6186,46062
18040,145821,33060
18041,44061,95811
18042,140352,24095
18043,17888,52969
18044,208441,21581
18045,6096,56051
18046,48741,15266
18047,112699,23545
18048,17162,215138
18049,74860,311840
18050,94221,17754
18051,13770,33111
18052,183734,176519
18053,9831,18825
18054,9276,24784
18055,94209,126196
18056,39,15891
18057,174,3572
18058,97004,17188
18059,79970,74462
18060,19870,49287
18061,9722,1643
18062,177573,76018
18063,3862,31006
18064,6790,13602
18065,1698,11728
18066,55546,10685
18067,575,787
18068,16009,124400
18069,1385,70273
18070,4200,41256
18071,77662,8325
18072,71649,49534
18073,23939,95528
18074,17766,1104
18075,7020,49511
18076,19771,22661
18077,35981,22035
18078,6970,38102
18079,9443,828
18080,11308,15948
18081,19988,8210
18082,20915,7339
18083,14171,74450
18084,89896,25626
18085,33600,6396
18086,101329,215138
18087,416915,378964
18088,49299,12390
18089,7874,4925
18090,7351,12586
18091,54990,39668
18092,26841,7049
18093,35981,27481
18094,2027,29113
18095,2812,63171
18096,204700,21581
18097,97881,149663
18098,28574,15891
18099,11130,82578
18100,77748,169146
18101,3892,57349
18102,12230,10393
18103,13161,150814
18104,105677,7036
18105,6338,93604
18106,1408,19309
18107,801,178988
18108,18378,13006
18109,57383,36275
18110,19642,2660
18111,15384,31930
18112,14704,2769
18113,9443,39668
18114,15111,83034
18115,20915,7339
18116,34000,94322
18117,831,38958
18118,52793,33556
18119,114039,11671
18120,1542,18942
18121,9256,18775
18122,63535,44327
18123,37863,25117
18124,15767,6153
18125,126,7388
18126,27960,49981
18127,13003,50839
18128,14749,2149
18129,58555,26171
18130,45248,18606
18131,65436,18701
18132,637,12826
18133,191240,56240
18134,60082,50744
18135,11364,36271
18136,30167,39668
18137,10886,8160
18138,225,12891
18139,20135,33830
18140,74638,39438
18141,75174,25159
18142,15130,5413
18143,102061,177519
18144,429376,137888
18145,14490,25445
18146,18637,57087
18147,801,36616
18148,9057,4856
18149,18606,8617
18150,35981,27093
18151,14335,107942
18152,9451,88025
18153,74007,113701
18154,34880,83034
18155,7610,15484
18156,66288,45573
18157,25868,10528
18158,13770,29572
18159,908,4480
18160,51569,94741
18161,6264,76973
18162,204700,83034
18163,6007,12831
18164,103579,19553
18165,103579,87638
18166,3660,39668
18167,3791,326
18168,11038,10685
18169,25178,40235
18170,13587,2868
18171,19605,27481
18172,118198,76933
18173,107547,339694
18174,81175,6965
18175,282,46530
18176,58879,11728
18177,91906,52250
18178,130696,36320
18179,26857,863
18180,11189,8314
18181,44244,39668
18182,10352,12319
18183,96647,20405
18184,10442,3437
18185,81947,56240
18186,1559,3944
18187,21506,27481
18188,14486,2183
18189,70592,15484
18190,32667,36275
18191,70353,19693
18192,228,3744
18193,28834,29837
18194,1961,1841
18195,9113,37830
18196,10884,7667
18197,104514,18385
18198,32725,220522
18199,198600,173484
18200,11269,2975
18201,708,2975
18202,35470,86248
18203,58777,12798
18204,12070,32996
18205,17219,24858
18206,88269,21774
18207,88978,138468
18208,612023,97947
18209,59748,72381
18210,133291,103795
18211,16255,36275
18212,12776,8243
18213,194854,472133
18214,37440,39668
18215,33966,24555
18216,326938,145137
18217,5545,76973
18218,31545,25084
18219,62906,99911
18220,205059,148045
18221,700399,183606
18222,44751,12084
18223,178,1892
18224,9989,25084
18225,4979,22795
18226,133291,103795
18227,7346,10442
18228,31648,114655
18229,59092,131416
18230,32654,856
18231,25569,44053
18232,9989,25084
18233,99698,29572
18234,67216,233517
18235,103579,15475
18236,124094,53903
18237,20496,3443
18238,290,2198
18239,103579,105511
18240,289422,183606
18241,498819,241800
18242,190700,241800
18243,2191,28260
18244,12295,17411
18245,6542,37305
18246,32808,57458
18247,26233,29572
18248,167961,15891
18249,249351,27871
18250,103579,94272
18251,35981,10337
18252,11038,24067
18253,75193,39668
18254,5947,52546
18255,4679,3318
18256,37635,18918
18257,8769,30334
18258,41865,46866
18259,1042,58023
18260,5647,1125
18261,188994,361607
18262,14208,8691
18263,174549,94272
18264,7628,29755
18265,83214,2567
18266,25178,75494
18267,66175,3999
18268,62119,10337
18269,34880,75494
18270,612,28380
18271,17516,75494
18272,14486,2183
18273,6484,17809
18274,3788,720
18275,41086,7301
18276,55498,4128
18277,3842,13431
18278,103579,143040
18279,62918,45573
18280,13066,2183
18281,4474,7875
18282,4690,53748
18283,26828,71968
18284,10444,15740
18285,6338,15891
18286,198594,5414
18287,35991,56240
18288,5461,20488
18289,14486,2183
18290,39135,15891
18291,13066,39668
18292,9298,3356
18293,33966,48877
18294,37557,7213
18295,108234,3109
18296,969,15891
18297,39795,7334
18298,141026,130282
18299,159406,15889
18300,29351,483
18301,45942,2788
18302,32725,45259
18303,108655,94272
18304,21681,1989
18305,13740,50173
18306,3802,34833
18307,70845,6965
18308,20982,15891
18309,15384,30102
